,daterep,day,month,year,cases,deaths,countries_and_territories,geoid
5326,23/03/2020,23,3,2020,11,0,Senegal,SN
5327,22/03/2020,22,3,2020,9,0,Senegal,SN
5328,21/03/2020,21,3,2020,11,0,Senegal,SN
5329,20/03/2020,20,3,2020,0,0,Senegal,SN
5330,19/03/2020,19,3,2020,5,0,Senegal,SN
5331,18/03/2020,18,3,2020,4,0,Senegal,SN
5332,17/03/2020,17,3,2020,1,0,Senegal,SN
5333,16/03/2020,16,3,2020,5,0,Senegal,SN
5334,15/03/2020,15,3,2020,2,0,Senegal,SN
5335,14/03/2020,14,3,2020,13,0,Senegal,SN
5336,13/03/2020,13,3,2020,2,0,Senegal,SN
5337,06/03/2020,6,3,2020,1,0,Senegal,SN
5338,05/03/2020,5,3,2020,2,0,Senegal,SN
5339,03/03/2020,3,3,2020,1,0,Senegal,SN
5340,24/03/2020,24,3,2020,34,0,Serbia,RS
5341,23/03/2020,23,3,2020,39,0,Serbia,RS
5342,22/03/2020,22,3,2020,14,0,Serbia,RS
5343,21/03/2020,21,3,2020,9,1,Serbia,RS
5344,20/03/2020,20,3,2020,32,0,Serbia,RS
5345,19/03/2020,19,3,2020,22,0,Serbia,RS
5346,18/03/2020,18,3,2020,15,0,Serbia,RS
5347,17/03/2020,17,3,2020,2,0,Serbia,RS
5348,16/03/2020,16,3,2020,9,0,Serbia,RS
5349,15/03/2020,15,3,2020,5,0,Serbia,RS
5350,14/03/2020,14,3,2020,17,0,Serbia,RS
5351,13/03/2020,13,3,2020,6,0,Serbia,RS
5352,12/03/2020,12,3,2020,13,0,Serbia,RS
5353,11/03/2020,11,3,2020,4,0,Serbia,RS
5354,07/03/2020,7,3,2020,1,0,Serbia,RS
5355,24/03/2020,24,3,2020,0,0,Seychelles,SC
5356,23/03/2020,23,3,2020,0,0,Seychelles,SC
5357,22/03/2020,22,3,2020,0,0,Seychelles,SC
5358,21/03/2020,21,3,2020,1,0,Seychelles,SC
5359,20/03/2020,20,3,2020,0,0,Seychelles,SC
5360,19/03/2020,19,3,2020,2,0,Seychelles,SC
5361,18/03/2020,18,3,2020,0,0,Seychelles,SC
5362,17/03/2020,17,3,2020,1,0,Seychelles,SC
5363,16/03/2020,16,3,2020,1,0,Seychelles,SC
5364,15/03/2020,15,3,2020,2,0,Seychelles,SC
5365,24/03/2020,24,3,2020,54,0,Singapore,SG
5366,23/03/2020,23,3,2020,23,0,Singapore,SG
5367,22/03/2020,22,3,2020,47,2,Singapore,SG
5368,21/03/2020,21,3,2020,40,0,Singapore,SG
5369,20/03/2020,20,3,2020,32,0,Singapore,SG
5370,19/03/2020,19,3,2020,47,0,Singapore,SG
5371,18/03/2020,18,3,2020,23,0,Singapore,SG
5372,17/03/2020,17,3,2020,17,0,Singapore,SG
5373,16/03/2020,16,3,2020,12,0,Singapore,SG
5374,15/03/2020,15,3,2020,14,0,Singapore,SG
5375,14/03/2020,14,3,2020,13,0,Singapore,SG
5376,13/03/2020,13,3,2020,9,0,Singapore,SG
5377,12/03/2020,12,3,2020,12,0,Singapore,SG
5378,11/03/2020,11,3,2020,6,0,Singapore,SG
5379,10/03/2020,10,3,2020,10,0,Singapore,SG
5380,09/03/2020,9,3,2020,12,0,Singapore,SG
5381,08/03/2020,8,3,2020,8,0,Singapore,SG
5382,07/03/2020,7,3,2020,13,0,Singapore,SG
5383,06/03/2020,6,3,2020,5,0,Singapore,SG
5384,05/03/2020,5,3,2020,2,0,Singapore,SG
5385,04/03/2020,4,3,2020,2,0,Singapore,SG
5386,03/03/2020,3,3,2020,2,0,Singapore,SG
5387,02/03/2020,2,3,2020,4,0,Singapore,SG
5388,01/03/2020,1,3,2020,4,0,Singapore,SG
5389,29/02/2020,29,2,2020,2,0,Singapore,SG
5390,28/02/2020,28,2,2020,3,0,Singapore,SG
5391,27/02/2020,27,2,2020,2,0,Singapore,SG
5392,26/02/2020,26,2,2020,1,0,Singapore,SG
5393,25/02/2020,25,2,2020,1,0,Singapore,SG
5394,24/02/2020,24,2,2020,0,0,Singapore,SG
5395,23/02/2020,23,2,2020,3,0,Singapore,SG
5396,22/02/2020,22,2,2020,1,0,Singapore,SG
5397,21/02/2020,21,2,2020,1,0,Singapore,SG
5398,20/02/2020,20,2,2020,3,0,Singapore,SG
5399,19/02/2020,19,2,2020,4,0,Singapore,SG
5400,18/02/2020,18,2,2020,2,0,Singapore,SG
5401,17/02/2020,17,2,2020,3,0,Singapore,SG
5402,16/02/2020,16,2,2020,5,0,Singapore,SG
5403,15/02/2020,15,2,2020,9,0,Singapore,SG
5404,14/02/2020,14,2,2020,8,0,Singapore,SG
5405,13/02/2020,13,2,2020,3,0,Singapore,SG
5406,12/02/2020,12,2,2020,2,0,Singapore,SG
5407,11/02/2020,11,2,2020,2,0,Singapore,SG
5408,10/02/2020,10,2,2020,3,0,Singapore,SG
5409,09/02/2020,9,2,2020,7,0,Singapore,SG
5410,08/02/2020,8,2,2020,3,0,Singapore,SG
5411,07/02/2020,7,2,2020,2,0,Singapore,SG
5412,06/02/2020,6,2,2020,4,0,Singapore,SG
5413,05/02/2020,5,2,2020,6,0,Singapore,SG
5414,04/02/2020,4,2,2020,0,0,Singapore,SG
5415,03/02/2020,3,2,2020,0,0,Singapore,SG
5416,02/02/2020,2,2,2020,2,0,Singapore,SG
5417,01/02/2020,1,2,2020,3,0,Singapore,SG
5418,31/01/2020,31,1,2020,3,0,Singapore,SG
5419,30/01/2020,30,1,2020,3,0,Singapore,SG
5420,29/01/2020,29,1,2020,2,0,Singapore,SG
5421,28/01/2020,28,1,2020,1,0,Singapore,SG
5422,27/01/2020,27,1,2020,0,0,Singapore,SG
5423,26/01/2020,26,1,2020,1,0,Singapore,SG
5424,25/01/2020,25,1,2020,0,0,Singapore,SG
5425,24/01/2020,24,1,2020,3,0,Singapore,SG
5426,23/01/2020,23,1,2020,0,0,Singapore,SG
5427,22/01/2020,22,1,2020,0,0,Singapore,SG
5428,21/01/2020,21,1,2020,0,0,Singapore,SG
5429,20/01/2020,20,1,2020,0,0,Singapore,SG
5430,19/01/2020,19,1,2020,0,0,Singapore,SG
5431,18/01/2020,18,1,2020,0,0,Singapore,SG
5432,17/01/2020,17,1,2020,0,0,Singapore,SG
5433,16/01/2020,16,1,2020,0,0,Singapore,SG
5434,15/01/2020,15,1,2020,0,0,Singapore,SG
5435,14/01/2020,14,1,2020,0,0,Singapore,SG
5436,13/01/2020,13,1,2020,0,0,Singapore,SG
5437,12/01/2020,12,1,2020,0,0,Singapore,SG
5438,11/01/2020,11,1,2020,0,0,Singapore,SG
5439,10/01/2020,10,1,2020,0,0,Singapore,SG
5440,09/01/2020,9,1,2020,0,0,Singapore,SG
5441,08/01/2020,8,1,2020,0,0,Singapore,SG
5442,07/01/2020,7,1,2020,0,0,Singapore,SG
5443,06/01/2020,6,1,2020,0,0,Singapore,SG
5444,05/01/2020,5,1,2020,0,0,Singapore,SG
5445,04/01/2020,4,1,2020,0,0,Singapore,SG
5446,03/01/2020,3,1,2020,0,0,Singapore,SG
5447,02/01/2020,2,1,2020,0,0,Singapore,SG
5448,01/01/2020,1,1,2020,0,0,Singapore,SG
5449,31/12/2019,31,12,2019,0,0,Singapore,SG
5450,24/03/2020,24,3,2020,6,0,Slovakia,SK
5451,23/03/2020,23,3,2020,7,0,Slovakia,SK
5452,22/03/2020,22,3,2020,41,0,Slovakia,SK
5453,21/03/2020,21,3,2020,14,0,Slovakia,SK
5454,20/03/2020,20,3,2020,16,0,Slovakia,SK
5455,19/03/2020,19,3,2020,10,0,Slovakia,SK
5456,18/03/2020,18,3,2020,13,0,Slovakia,SK
5457,17/03/2020,17,3,2020,23,0,Slovakia,SK
5458,16/03/2020,16,3,2020,17,0,Slovakia,SK
5459,15/03/2020,15,3,2020,14,0,Slovakia,SK
5460,14/03/2020,14,3,2020,9,0,Slovakia,SK
5461,13/03/2020,13,3,2020,11,0,Slovakia,SK
5462,12/03/2020,12,3,2020,3,0,Slovakia,SK
5463,11/03/2020,11,3,2020,2,0,Slovakia,SK
5464,09/03/2020,9,3,2020,2,0,Slovakia,SK
5465,08/03/2020,8,3,2020,2,0,Slovakia,SK
5466,07/03/2020,7,3,2020,1,0,Slovakia,SK
5467,24/03/2020,24,3,2020,28,0,Slovenia,SI
5468,23/03/2020,23,3,2020,31,0,Slovenia,SI
5469,22/03/2020,22,3,2020,42,0,Slovenia,SI
5470,21/03/2020,21,3,2020,22,0,Slovenia,SI
5471,20/03/2020,20,3,2020,33,0,Slovenia,SI
5472,19/03/2020,19,3,2020,11,0,Slovenia,SI
5473,18/03/2020,18,3,2020,22,1,Slovenia,SI
5474,17/03/2020,17,3,2020,34,0,Slovenia,SI
5475,16/03/2020,16,3,2020,38,0,Slovenia,SI
5476,15/03/2020,15,3,2020,40,0,Slovenia,SI
5477,14/03/2020,14,3,2020,45,0,Slovenia,SI
5478,13/03/2020,13,3,2020,39,0,Slovenia,SI
5479,12/03/2020,12,3,2020,26,0,Slovenia,SI
5480,11/03/2020,11,3,2020,15,0,Slovenia,SI
5481,09/03/2020,9,3,2020,4,0,Slovenia,SI
5482,08/03/2020,8,3,2020,3,0,Slovenia,SI
5483,07/03/2020,7,3,2020,3,0,Slovenia,SI
5484,06/03/2020,6,3,2020,5,0,Slovenia,SI
5485,05/03/2020,5,3,2020,1,0,Slovenia,SI
5486,24/03/2020,24,3,2020,0,0,Somalia,SO
5487,23/03/2020,23,3,2020,0,0,Somalia,SO
5488,22/03/2020,22,3,2020,0,0,Somalia,SO
5489,21/03/2020,21,3,2020,0,0,Somalia,SO
5490,20/03/2020,20,3,2020,0,0,Somalia,SO
5491,19/03/2020,19,3,2020,0,0,Somalia,SO
5492,18/03/2020,18,3,2020,0,0,Somalia,SO
5493,17/03/2020,17,3,2020,1,0,Somalia,SO
5494,24/03/2020,24,3,2020,128,0,South_Africa,ZA
5495,23/03/2020,23,3,2020,34,0,South_Africa,ZA
5496,22/03/2020,22,3,2020,35,0,South_Africa,ZA
5497,21/03/2020,21,3,2020,55,0,South_Africa,ZA
5498,20/03/2020,20,3,2020,34,0,South_Africa,ZA
5499,19/03/2020,19,3,2020,31,0,South_Africa,ZA
5500,18/03/2020,18,3,2020,23,0,South_Africa,ZA
5501,17/03/2020,17,3,2020,11,0,South_Africa,ZA
5502,16/03/2020,16,3,2020,27,0,South_Africa,ZA
5503,15/03/2020,15,3,2020,0,0,South_Africa,ZA
5504,14/03/2020,14,3,2020,7,0,South_Africa,ZA
5505,13/03/2020,13,3,2020,4,0,South_Africa,ZA
5506,12/03/2020,12,3,2020,6,0,South_Africa,ZA
5507,10/03/2020,10,3,2020,4,0,South_Africa,ZA
5508,09/03/2020,9,3,2020,1,0,South_Africa,ZA
5509,08/03/2020,8,3,2020,1,0,South_Africa,ZA
5510,06/03/2020,6,3,2020,1,0,South_Africa,ZA
5511,24/03/2020,24,3,2020,76,7,South_Korea,KR
5512,23/03/2020,23,3,2020,64,9,South_Korea,KR
5513,22/03/2020,22,3,2020,98,1,South_Korea,KR
5514,21/03/2020,21,3,2020,147,3,South_Korea,KR
5515,20/03/2020,20,3,2020,87,9,South_Korea,KR
5516,19/03/2020,19,3,2020,152,5,South_Korea,KR
5517,18/03/2020,18,3,2020,93,5,South_Korea,KR
5518,17/03/2020,17,3,2020,84,6,South_Korea,KR
5519,16/03/2020,16,3,2020,74,0,South_Korea,KR
5520,15/03/2020,15,3,2020,76,3,South_Korea,KR
5521,14/03/2020,14,3,2020,107,5,South_Korea,KR
5522,13/03/2020,13,3,2020,110,1,South_Korea,KR
5523,12/03/2020,12,3,2020,114,6,South_Korea,KR
5524,11/03/2020,11,3,2020,242,6,South_Korea,KR
5525,10/03/2020,10,3,2020,131,3,South_Korea,KR
5526,09/03/2020,9,3,2020,248,1,South_Korea,KR
5527,08/03/2020,8,3,2020,367,6,South_Korea,KR
5528,07/03/2020,7,3,2020,483,2,South_Korea,KR
5529,06/03/2020,6,3,2020,518,7,South_Korea,KR
5530,05/03/2020,5,3,2020,438,3,South_Korea,KR
5531,04/03/2020,4,3,2020,516,4,South_Korea,KR
5532,03/03/2020,3,3,2020,600,6,South_Korea,KR
5533,02/03/2020,2,3,2020,686,5,South_Korea,KR
5534,01/03/2020,1,3,2020,595,1,South_Korea,KR
5535,29/02/2020,29,2,2020,909,3,South_Korea,KR
5536,28/02/2020,28,2,2020,427,1,South_Korea,KR
5537,27/02/2020,27,2,2020,449,1,South_Korea,KR
5538,26/02/2020,26,2,2020,254,3,South_Korea,KR
5539,25/02/2020,25,2,2020,130,1,South_Korea,KR
5540,24/02/2020,24,2,2020,161,2,South_Korea,KR
5541,23/02/2020,23,2,2020,256,3,South_Korea,KR
5542,22/02/2020,22,2,2020,190,1,South_Korea,KR
5543,21/02/2020,21,2,2020,75,1,South_Korea,KR
5544,20/02/2020,20,2,2020,34,0,South_Korea,KR
5545,19/02/2020,19,2,2020,15,0,South_Korea,KR
5546,18/02/2020,18,2,2020,1,0,South_Korea,KR
5547,17/02/2020,17,2,2020,1,0,South_Korea,KR
5548,16/02/2020,16,2,2020,1,0,South_Korea,KR
5549,15/02/2020,15,2,2020,0,0,South_Korea,KR
5550,14/02/2020,14,2,2020,0,0,South_Korea,KR
5551,13/02/2020,13,2,2020,0,0,South_Korea,KR
5552,12/02/2020,12,2,2020,0,0,South_Korea,KR
5553,11/02/2020,11,2,2020,1,0,South_Korea,KR
5554,10/02/2020,10,2,2020,2,0,South_Korea,KR
5555,09/02/2020,9,2,2020,1,0,South_Korea,KR
5556,08/02/2020,8,2,2020,0,0,South_Korea,KR
5557,07/02/2020,7,2,2020,1,0,South_Korea,KR
5558,06/02/2020,6,2,2020,5,0,South_Korea,KR
5559,05/02/2020,5,2,2020,2,0,South_Korea,KR
5560,04/02/2020,4,2,2020,1,0,South_Korea,KR
5561,03/02/2020,3,2,2020,0,0,South_Korea,KR
5562,02/02/2020,2,2,2020,3,0,South_Korea,KR
5563,01/02/2020,1,2,2020,5,0,South_Korea,KR
5564,31/01/2020,31,1,2020,3,0,South_Korea,KR
5565,30/01/2020,30,1,2020,0,0,South_Korea,KR
5566,29/01/2020,29,1,2020,0,0,South_Korea,KR
5567,28/01/2020,28,1,2020,0,0,South_Korea,KR
5568,27/01/2020,27,1,2020,1,0,South_Korea,KR
5569,26/01/2020,26,1,2020,1,0,South_Korea,KR
5570,25/01/2020,25,1,2020,0,0,South_Korea,KR
5571,24/01/2020,24,1,2020,1,0,South_Korea,KR
5572,23/01/2020,23,1,2020,0,0,South_Korea,KR
5573,22/01/2020,22,1,2020,0,0,South_Korea,KR
5574,21/01/2020,21,1,2020,0,0,South_Korea,KR
5575,20/01/2020,20,1,2020,1,0,South_Korea,KR
5576,19/01/2020,19,1,2020,0,0,South_Korea,KR
5577,18/01/2020,18,1,2020,0,0,South_Korea,KR
5578,17/01/2020,17,1,2020,0,0,South_Korea,KR
5579,16/01/2020,16,1,2020,0,0,South_Korea,KR
5580,15/01/2020,15,1,2020,0,0,South_Korea,KR
5581,14/01/2020,14,1,2020,0,0,South_Korea,KR
5582,13/01/2020,13,1,2020,0,0,South_Korea,KR
5583,12/01/2020,12,1,2020,0,0,South_Korea,KR
5584,11/01/2020,11,1,2020,0,0,South_Korea,KR
5585,10/01/2020,10,1,2020,0,0,South_Korea,KR
5586,09/01/2020,9,1,2020,0,0,South_Korea,KR
5587,08/01/2020,8,1,2020,0,0,South_Korea,KR
5588,07/01/2020,7,1,2020,0,0,South_Korea,KR
5589,06/01/2020,6,1,2020,0,0,South_Korea,KR
5590,05/01/2020,5,1,2020,0,0,South_Korea,KR
5591,04/01/2020,4,1,2020,0,0,South_Korea,KR
5592,03/01/2020,3,1,2020,0,0,South_Korea,KR
5593,02/01/2020,2,1,2020,0,0,South_Korea,KR
5594,01/01/2020,1,1,2020,0,0,South_Korea,KR
5595,31/12/2019,31,12,2019,0,0,South_Korea,KR
5596,24/03/2020,24,3,2020,4517,462,Spain,ES
5597,23/03/2020,23,3,2020,3646,394,Spain,ES
5598,22/03/2020,22,3,2020,4946,324,Spain,ES
5599,21/03/2020,21,3,2020,2833,235,Spain,ES
5600,20/03/2020,20,3,2020,3431,169,Spain,ES
5601,19/03/2020,19,3,2020,2538,107,Spain,ES
5602,18/03/2020,18,3,2020,1987,182,Spain,ES
5603,17/03/2020,17,3,2020,1438,21,Spain,ES
5604,16/03/2020,16,3,2020,2000,152,Spain,ES
5605,15/03/2020,15,3,2020,1522,15,Spain,ES
5606,14/03/2020,14,3,2020,1227,37,Spain,ES
5607,13/03/2020,13,3,2020,864,37,Spain,ES
5608,12/03/2020,12,3,2020,501,12,Spain,ES
5609,11/03/2020,11,3,2020,435,7,Spain,ES
5610,10/03/2020,10,3,2020,615,23,Spain,ES
5611,09/03/2020,9,3,2020,159,0,Spain,ES
5612,08/03/2020,8,3,2020,56,0,Spain,ES
5613,07/03/2020,7,3,2020,113,2,Spain,ES
5614,06/03/2020,6,3,2020,61,2,Spain,ES
5615,05/03/2020,5,3,2020,49,1,Spain,ES
5616,04/03/2020,4,3,2020,37,0,Spain,ES
5617,03/03/2020,3,3,2020,31,0,Spain,ES
5618,02/03/2020,2,3,2020,17,0,Spain,ES
5619,01/03/2020,1,3,2020,32,0,Spain,ES
5620,29/02/2020,29,2,2020,9,0,Spain,ES
5621,28/02/2020,28,2,2020,13,0,Spain,ES
5622,27/02/2020,27,2,2020,5,0,Spain,ES
5623,26/02/2020,26,2,2020,4,0,Spain,ES
5624,25/02/2020,25,2,2020,1,0,Spain,ES
5625,24/02/2020,24,2,2020,0,0,Spain,ES
5626,23/02/2020,23,2,2020,0,0,Spain,ES
5627,22/02/2020,22,2,2020,0,0,Spain,ES
5628,21/02/2020,21,2,2020,0,0,Spain,ES
5629,20/02/2020,20,2,2020,0,0,Spain,ES
5630,19/02/2020,19,2,2020,0,0,Spain,ES
5631,18/02/2020,18,2,2020,0,0,Spain,ES
5632,17/02/2020,17,2,2020,0,0,Spain,ES
5633,16/02/2020,16,2,2020,0,0,Spain,ES
5634,15/02/2020,15,2,2020,0,0,Spain,ES
5635,14/02/2020,14,2,2020,0,0,Spain,ES
5636,13/02/2020,13,2,2020,0,0,Spain,ES
5637,12/02/2020,12,2,2020,0,0,Spain,ES
5638,11/02/2020,11,2,2020,0,0,Spain,ES
5639,10/02/2020,10,2,2020,1,0,Spain,ES
5640,09/02/2020,9,2,2020,0,0,Spain,ES
5641,08/02/2020,8,2,2020,0,0,Spain,ES
5642,07/02/2020,7,2,2020,0,0,Spain,ES
5643,06/02/2020,6,2,2020,0,0,Spain,ES
5644,05/02/2020,5,2,2020,0,0,Spain,ES
5645,04/02/2020,4,2,2020,0,0,Spain,ES
5646,03/02/2020,3,2,2020,0,0,Spain,ES
5647,02/02/2020,2,2,2020,0,0,Spain,ES
5648,01/02/2020,1,2,2020,1,0,Spain,ES
5649,31/01/2020,31,1,2020,0,0,Spain,ES
5650,30/01/2020,30,1,2020,0,0,Spain,ES
5651,29/01/2020,29,1,2020,0,0,Spain,ES
5652,28/01/2020,28,1,2020,0,0,Spain,ES
5653,27/01/2020,27,1,2020,0,0,Spain,ES
5654,26/01/2020,26,1,2020,0,0,Spain,ES
5655,25/01/2020,25,1,2020,0,0,Spain,ES
5656,24/01/2020,24,1,2020,0,0,Spain,ES
5657,23/01/2020,23,1,2020,0,0,Spain,ES
5658,22/01/2020,22,1,2020,0,0,Spain,ES
5659,21/01/2020,21,1,2020,0,0,Spain,ES
5660,20/01/2020,20,1,2020,0,0,Spain,ES
5661,19/01/2020,19,1,2020,0,0,Spain,ES
5662,18/01/2020,18,1,2020,0,0,Spain,ES
5663,17/01/2020,17,1,2020,0,0,Spain,ES
5664,16/01/2020,16,1,2020,0,0,Spain,ES
5665,15/01/2020,15,1,2020,0,0,Spain,ES
5666,14/01/2020,14,1,2020,0,0,Spain,ES
5667,13/01/2020,13,1,2020,0,0,Spain,ES
5668,12/01/2020,12,1,2020,0,0,Spain,ES
5669,11/01/2020,11,1,2020,0,0,Spain,ES
5670,10/01/2020,10,1,2020,0,0,Spain,ES
5671,09/01/2020,9,1,2020,0,0,Spain,ES
5672,08/01/2020,8,1,2020,0,0,Spain,ES
5673,07/01/2020,7,1,2020,0,0,Spain,ES
5674,06/01/2020,6,1,2020,0,0,Spain,ES
5675,05/01/2020,5,1,2020,0,0,Spain,ES
5676,04/01/2020,4,1,2020,0,0,Spain,ES
5677,03/01/2020,3,1,2020,0,0,Spain,ES
5678,02/01/2020,2,1,2020,0,0,Spain,ES
5679,01/01/2020,1,1,2020,0,0,Spain,ES
5680,31/12/2019,31,12,2019,0,0,Spain,ES
5681,24/03/2020,24,3,2020,10,0,Sri_Lanka,LK
5682,23/03/2020,23,3,2020,9,0,Sri_Lanka,LK
5683,22/03/2020,22,3,2020,12,0,Sri_Lanka,LK
5684,21/03/2020,21,3,2020,13,0,Sri_Lanka,LK
5685,20/03/2020,20,3,2020,11,0,Sri_Lanka,LK
5686,19/03/2020,19,3,2020,0,0,Sri_Lanka,LK
5687,18/03/2020,18,3,2020,13,0,Sri_Lanka,LK
5688,17/03/2020,17,3,2020,10,0,Sri_Lanka,LK
5689,16/03/2020,16,3,2020,8,0,Sri_Lanka,LK
5690,15/03/2020,15,3,2020,5,0,Sri_Lanka,LK
5691,14/03/2020,14,3,2020,3,0,Sri_Lanka,LK
5692,13/03/2020,13,3,2020,1,0,Sri_Lanka,LK
5693,12/03/2020,12,3,2020,1,0,Sri_Lanka,LK
5694,02/03/2020,2,3,2020,0,0,Sri_Lanka,LK
5695,01/03/2020,1,3,2020,0,0,Sri_Lanka,LK
5696,29/02/2020,29,2,2020,0,0,Sri_Lanka,LK
5697,28/02/2020,28,2,2020,0,0,Sri_Lanka,LK
5698,27/02/2020,27,2,2020,0,0,Sri_Lanka,LK
5699,26/02/2020,26,2,2020,0,0,Sri_Lanka,LK
5700,25/02/2020,25,2,2020,0,0,Sri_Lanka,LK
5701,24/02/2020,24,2,2020,0,0,Sri_Lanka,LK
5702,23/02/2020,23,2,2020,0,0,Sri_Lanka,LK
5703,22/02/2020,22,2,2020,0,0,Sri_Lanka,LK
5704,21/02/2020,21,2,2020,0,0,Sri_Lanka,LK
5705,20/02/2020,20,2,2020,0,0,Sri_Lanka,LK
5706,19/02/2020,19,2,2020,0,0,Sri_Lanka,LK
5707,18/02/2020,18,2,2020,0,0,Sri_Lanka,LK
5708,17/02/2020,17,2,2020,0,0,Sri_Lanka,LK
5709,16/02/2020,16,2,2020,0,0,Sri_Lanka,LK
5710,15/02/2020,15,2,2020,0,0,Sri_Lanka,LK
5711,14/02/2020,14,2,2020,0,0,Sri_Lanka,LK
5712,13/02/2020,13,2,2020,0,0,Sri_Lanka,LK
5713,12/02/2020,12,2,2020,0,0,Sri_Lanka,LK
5714,11/02/2020,11,2,2020,0,0,Sri_Lanka,LK
5715,10/02/2020,10,2,2020,0,0,Sri_Lanka,LK
5716,09/02/2020,9,2,2020,0,0,Sri_Lanka,LK
5717,08/02/2020,8,2,2020,0,0,Sri_Lanka,LK
5718,07/02/2020,7,2,2020,0,0,Sri_Lanka,LK
5719,06/02/2020,6,2,2020,0,0,Sri_Lanka,LK
5720,05/02/2020,5,2,2020,0,0,Sri_Lanka,LK
5721,04/02/2020,4,2,2020,0,0,Sri_Lanka,LK
5722,03/02/2020,3,2,2020,0,0,Sri_Lanka,LK
5723,02/02/2020,2,2,2020,0,0,Sri_Lanka,LK
5724,01/02/2020,1,2,2020,0,0,Sri_Lanka,LK
5725,31/01/2020,31,1,2020,0,0,Sri_Lanka,LK
5726,30/01/2020,30,1,2020,0,0,Sri_Lanka,LK
5727,29/01/2020,29,1,2020,0,0,Sri_Lanka,LK
5728,28/01/2020,28,1,2020,1,0,Sri_Lanka,LK
5729,27/01/2020,27,1,2020,0,0,Sri_Lanka,LK
5730,26/01/2020,26,1,2020,0,0,Sri_Lanka,LK
5731,25/01/2020,25,1,2020,0,0,Sri_Lanka,LK
5732,24/01/2020,24,1,2020,0,0,Sri_Lanka,LK
5733,23/01/2020,23,1,2020,0,0,Sri_Lanka,LK
5734,22/01/2020,22,1,2020,0,0,Sri_Lanka,LK
5735,21/01/2020,21,1,2020,0,0,Sri_Lanka,LK
5736,20/01/2020,20,1,2020,0,0,Sri_Lanka,LK
5737,19/01/2020,19,1,2020,0,0,Sri_Lanka,LK
5738,18/01/2020,18,1,2020,0,0,Sri_Lanka,LK
5739,17/01/2020,17,1,2020,0,0,Sri_Lanka,LK
5740,16/01/2020,16,1,2020,0,0,Sri_Lanka,LK
5741,15/01/2020,15,1,2020,0,0,Sri_Lanka,LK
5742,14/01/2020,14,1,2020,0,0,Sri_Lanka,LK
5743,13/01/2020,13,1,2020,0,0,Sri_Lanka,LK
5744,12/01/2020,12,1,2020,0,0,Sri_Lanka,LK
5745,11/01/2020,11,1,2020,0,0,Sri_Lanka,LK
5746,10/01/2020,10,1,2020,0,0,Sri_Lanka,LK
5747,09/01/2020,9,1,2020,0,0,Sri_Lanka,LK
5748,08/01/2020,8,1,2020,0,0,Sri_Lanka,LK
5749,07/01/2020,7,1,2020,0,0,Sri_Lanka,LK
5750,06/01/2020,6,1,2020,0,0,Sri_Lanka,LK
5751,05/01/2020,5,1,2020,0,0,Sri_Lanka,LK
5752,04/01/2020,4,1,2020,0,0,Sri_Lanka,LK
5753,03/01/2020,3,1,2020,0,0,Sri_Lanka,LK
5754,02/01/2020,2,1,2020,0,0,Sri_Lanka,LK
5755,01/01/2020,1,1,2020,0,0,Sri_Lanka,LK
5756,31/12/2019,31,12,2019,0,0,Sri_Lanka,LK
5757,24/03/2020,24,3,2020,0,0,Sudan,SD
5758,23/03/2020,23,3,2020,0,0,Sudan,SD
5759,22/03/2020,22,3,2020,0,0,Sudan,SD
5760,21/03/2020,21,3,2020,0,0,Sudan,SD
5761,20/03/2020,20,3,2020,0,0,Sudan,SD
5762,19/03/2020,19,3,2020,1,0,Sudan,SD
5763,18/03/2020,18,3,2020,0,0,Sudan,SD
5764,17/03/2020,17,3,2020,0,0,Sudan,SD
5765,16/03/2020,16,3,2020,0,0,Sudan,SD
5766,15/03/2020,15,3,2020,0,1,Sudan,SD
5767,14/03/2020,14,3,2020,1,0,Sudan,SD
5768,24/03/2020,24,3,2020,1,0,Suriname,SR
5769,23/03/2020,23,3,2020,0,0,Suriname,SR
5770,22/03/2020,22,3,2020,4,0,Suriname,SR
5771,21/03/2020,21,3,2020,0,0,Suriname,SR
5772,15/03/2020,15,3,2020,1,0,Suriname,SR
5773,24/03/2020,24,3,2020,110,4,Sweden,SE
5774,23/03/2020,23,3,2020,160,1,Sweden,SE
5775,22/03/2020,22,3,2020,123,4,Sweden,SE
5776,21/03/2020,21,3,2020,200,6,Sweden,SE
5777,20/03/2020,20,3,2020,122,0,Sweden,SE
5778,19/03/2020,19,3,2020,134,2,Sweden,SE
5779,18/03/2020,18,3,2020,46,1,Sweden,SE
5780,17/03/2020,17,3,2020,89,4,Sweden,SE
5781,16/03/2020,16,3,2020,108,2,Sweden,SE
5782,15/03/2020,15,3,2020,149,0,Sweden,SE
5783,14/03/2020,14,3,2020,155,0,Sweden,SE
5784,13/03/2020,13,3,2020,158,0,Sweden,SE
5785,12/03/2020,12,3,2020,136,1,Sweden,SE
5786,11/03/2020,11,3,2020,78,0,Sweden,SE
5787,10/03/2020,10,3,2020,45,0,Sweden,SE
5788,09/03/2020,9,3,2020,42,0,Sweden,SE
5789,08/03/2020,8,3,2020,24,0,Sweden,SE
5790,07/03/2020,7,3,2020,76,0,Sweden,SE
5791,06/03/2020,6,3,2020,26,0,Sweden,SE
5792,05/03/2020,5,3,2020,11,0,Sweden,SE
5793,04/03/2020,4,3,2020,9,0,Sweden,SE
